model,block,train,test,perfect_over_loc,learned_over_loc,capture,pred_corr
ridge,ABC,hypertext-conference,hospital-lyon,1.0879241574641232,1.055552268036772,0.6318203055791537,0.9246427424158824
gbt,ABC,hypertext-conference,hospital-lyon,1.0879241574641232,1.052979596579656,0.6025601849102046,0.8669184531184272
ridge,A,hypertext-conference,house-committees,6.46048355911533,1.6151810774851765,0.11266054934974365,0.3257871839902425
ridge,AB,hypertext-conference,house-committees,6.46048355911533,1.6734300441848176,0.12332791352528531,0.33192042295668145
ridge,ABC,hypertext-conference,house-committees,6.46048355911533,1.6888508451493998,0.12615198593529006,0.3333555373500301
gbt,ABC,hypertext-conference,house-committees,6.46048355911533,1.5749505469491494,0.10529297281545133,0.33279229044742115
ridge,A,hypertext-conference,invs13,1.2663198563455473,1.0617163810476977,0.23173781292379994,0.5987849154722644
ridge,AB,hypertext-conference,invs13,1.2663198563455473,1.0631166090953055,0.23699550593558563,0.6008080926423776
ridge,ABC,hypertext-conference,invs13,1.2663198563455473,1.0627566346653834,0.2356438439346306,0.6011973992529551
gbt,ABC,hypertext-conference,invs13,1.2663198563455473,0.9991662017051737,-0.003130815352139879,0.5149073399782866
ridge,A,hypertext-conference,math-cocitations,1.8053571194025417,1.2478884465362041,0.3077994104281358,0.5260323509081064
ridge,AB,hypertext-conference,math-cocitations,1.8053571194025417,1.2854869951357166,0.35448497102441534,0.5440525362805672
ridge,ABC,hypertext-conference,math-cocitations,1.8053571194025417,1.2867137633433576,0.3560082309274893,0.5452817264101397
gbt,ABC,hypertext-conference,math-cocitations,1.8053571194025417,1.0836078372057674,0.10381461241417009,0.437639529714512
ridge,A,hypertext-conference,neuro-cocitations,2.1242543379282326,1.1036377288703332,0.09218352589265166,0.4411286624557838
ridge,AB,hypertext-conference,neuro-cocitations,2.1242543379282326,1.1970660553218966,0.175286008400064,0.4745774285531352
ridge,ABC,hypertext-conference,neuro-cocitations,2.1242543379282326,1.1967680995754226,0.17502098318608705,0.4733372200003391
gbt,ABC,hypertext-conference,neuro-cocitations,2.1242543379282326,1.1109021371847132,0.09864506050213052,0.4378290128081798
ridge,A,hypertext-conference,physics-cocitations,1.8439255034952018,1.2108369572876216,0.2498288728263565,0.5312189588706857
ridge,AB,hypertext-conference,physics-cocitations,1.8439255034952018,1.243345923071986,0.28835000490463275,0.5507251947245994
ridge,ABC,hypertext-conference,physics-cocitations,1.8439255034952018,1.2405230784255994,0.2850051070022757,0.5455403159180611
gbt,ABC,hypertext-conference,physics-cocitations,1.8439255034952018,1.1663432910262415,0.19710660518886336,0.48693788854672126
ridge,A,hypertext-conference,plant-pollinator-mpl-014,2.5834026366365537,1.1157521075784047,0.07310339448738323,0.3694511192129181
ridge,AB,hypertext-conference,plant-pollinator-mpl-014,2.5834026366365537,1.1796298323689502,0.11344545487843695,0.4253991909017483
ridge,ABC,hypertext-conference,plant-pollinator-mpl-014,2.5834026366365537,1.164785036115903,0.10407020444650607,0.4080351536400942
gbt,ABC,hypertext-conference,plant-pollinator-mpl-014,2.5834026366365537,1.072140549187327,0.045560457913956236,0.5043427571835419
ridge,A,hypertext-conference,plant-pollinator-mpl-015,1.4102516667953713,1.0486199047720548,0.11851238814419209,0.6383939477012706
ridge,AB,hypertext-conference,plant-pollinator-mpl-015,1.4102516667953713,1.0707213802935185,0.17238535761706847,0.6731839945806192
ridge,ABC,hypertext-conference,plant-pollinator-mpl-015,1.4102516667953713,1.081658130529414,0.1990439945491899,0.6927817687718206
gbt,ABC,hypertext-conference,plant-pollinator-mpl-015,1.4102516667953713,1.0879631465986157,0.21441264891311385,0.6718366282326272
ridge,A,hypertext-conference,plant-pollinator-mpl-016,3.056933205825239,0.8182292058344355,-0.08836980882548313,-0.022778133303725624
ridge,AB,hypertext-conference,plant-pollinator-mpl-016,3.056933205825239,0.8696459037742775,-0.06337303314301088,0.006274022456743842
ridge,ABC,hypertext-conference,plant-pollinator-mpl-016,3.056933205825239,0.9063120584875048,-0.04554739125566679,0.05635550190960553
gbt,ABC,hypertext-conference,plant-pollinator-mpl-016,3.056933205825239,1.0311938100719458,0.015165203217880308,0.2261419957757951
ridge,A,hypertext-conference,plant-pollinator-mpl-021,2.745487382389059,1.146619381213691,0.08399910689300548,0.46588408432544676
ridge,AB,hypertext-conference,plant-pollinator-mpl-021,2.745487382389059,1.1781136701704809,0.10204237049636854,0.47243110692462437
ridge,ABC,hypertext-conference,plant-pollinator-mpl-021,2.745487382389059,1.177105812669525,0.10146496299911335,0.46707907808001
gbt,ABC,hypertext-conference,plant-pollinator-mpl-021,2.745487382389059,1.1979750221148147,0.1134210559825675,0.5086247306590934
ridge,A,hypertext-conference,plant-pollinator-mpl-034,5.693354349219635,0.8003652118038737,-0.042535630881848856,-0.2572780734209199
ridge,AB,hypertext-conference,plant-pollinator-mpl-034,5.693354349219635,0.9154117066076485,-0.018022993172551745,-0.13459194913550843
ridge,ABC,hypertext-conference,plant-pollinator-mpl-034,5.693354349219635,0.9551182008221901,-0.009562840526897865,0.03364104696458532
gbt,ABC,hypertext-conference,plant-pollinator-mpl-034,5.693354349219635,1.1343438539254285,0.02862427252009341,0.23549670187778182
ridge,A,hypertext-conference,plant-pollinator-mpl-044,2.6781507980073496,1.1820546738227733,0.10848528871120912,0.5443804218422342
ridge,AB,hypertext-conference,plant-pollinator-mpl-044,2.6781507980073496,1.2460521565624403,0.1466210050101604,0.566899093238523
ridge,ABC,hypertext-conference,plant-pollinator-mpl-044,2.6781507980073496,1.2486282764710286,0.14815609941982086,0.5649030264652514
gbt,ABC,hypertext-conference,plant-pollinator-mpl-044,2.6781507980073496,1.062000883272179,0.03694595464591107,0.47234778564068913
ridge,A,hypertext-conference,plant-pollinator-mpl-049,3.7357043527991034,0.9398824030319244,-0.021975180507559165,0.011537781829595079
ridge,AB,hypertext-conference,plant-pollinator-mpl-049,3.7357043527991034,1.0020167805141436,0.0007372070421571827,0.1169571201821129
ridge,ABC,hypertext-conference,plant-pollinator-mpl-049,3.7357043527991034,1.0549759441965365,0.020095718362361237,0.21537780235102086
gbt,ABC,hypertext-conference,plant-pollinator-mpl-049,3.7357043527991034,0.9957158832237668,-0.0015660013743260647,0.014487777019029023
ridge,A,hypertext-conference,plant-pollinator-mpl-057,1.8564782392421568,1.0708755985230922,0.08275236342934472,0.6283150980357719
ridge,AB,hypertext-conference,plant-pollinator-mpl-057,1.8564782392421568,1.107094160555144,0.1250401418837038,0.6541739877437748
ridge,ABC,hypertext-conference,plant-pollinator-mpl-057,1.8564782392421568,1.1202565624206353,0.14040819358941647,0.6597469189435312
gbt,ABC,hypertext-conference,plant-pollinator-mpl-057,1.8564782392421568,1.0898193886674314,0.10487060213801452,0.6413751793249232
ridge,A,hypertext-conference,plant-pollinator-mpl-062,1.2434886859657044,1.0844996987008189,0.3470374747216005,0.8197798876985494
ridge,AB,hypertext-conference,plant-pollinator-mpl-062,1.2434886859657044,1.090930825758046,0.37344990136771117,0.8352544840537428
ridge,ABC,hypertext-conference,plant-pollinator-mpl-062,1.2434886859657044,1.0893951874753376,0.36714308560492614,0.8327384730911995
gbt,ABC,hypertext-conference,plant-pollinator-mpl-062,1.2434886859657044,1.0100745140193148,0.04137569669554918,0.5540050426203249
ridge,A,hypertext-conference,senate-committees,1.3189930045470284,1.1136618918871855,0.3563146848583275,0.7937403885058472
ridge,AB,hypertext-conference,senate-committees,1.3189930045470284,1.1300426775556869,0.40766623625602105,0.8208469598040748
ridge,ABC,hypertext-conference,senate-committees,1.3189930045470284,1.1350770744371224,0.42344839075368584,0.8242699299742586
gbt,ABC,hypertext-conference,senate-committees,1.3189930045470284,1.0637641275779963,0.1998919307604933,0.7267893496017026
ridge,A,invs13,contact-primary-school,1.1318799492854903,1.0388806767861718,0.29481871199392046,0.7753020719744498
ridge,AB,invs13,contact-primary-school,1.1318799492854903,1.0402489171276814,0.30519360483337465,0.7532321448790775
ridge,ABC,invs13,contact-primary-school,1.1318799492854903,1.0411544901269534,0.31206025138714005,0.7548116800702603
gbt,ABC,invs13,contact-primary-school,1.1318799492854903,0.9911876222735964,-0.06682120954813862,0.1602050658626287
ridge,A,invs13,contact-high-school,1.3149893580660719,0.985224787436676,-0.04690702141189418,0.33094579852048317
ridge,AB,invs13,contact-high-school,1.3149893580660719,0.9983690903299474,-0.0051776659378776225,0.36245740970229035
ridge,ABC,invs13,contact-high-school,1.3149893580660719,1.0008949785976629,0.0028412978875150584,0.3555032103440533
gbt,ABC,invs13,contact-high-school,1.3149893580660719,1.0133273840893553,0.04231058525653352,0.28075068399272496
ridge,A,invs13,email-Enron,1.80346655331272,1.0380607970159992,0.04737072981952169,0.48797483822410387
ridge,AB,invs13,email-Enron,1.80346655331272,1.0869056947523628,0.10816342558884076,0.4588018175294107
ridge,ABC,invs13,email-Enron,1.80346655331272,1.240136674154639,0.298875756762428,0.5633590761876733
gbt,ABC,invs13,email-Enron,1.80346655331272,1.0721546522930026,0.08980417665863806,0.44992183696890786
ridge,A,invs13,email-Eu,1.6725121109900603,1.2490074431708742,0.370264622899192,0.822429779167595
ridge,AB,invs13,email-Eu,1.6725121109900603,1.3412748272954158,0.5074627233002498,0.7593048751935287
ridge,ABC,invs13,email-Eu,1.6725121109900603,1.5063506590113074,0.7529242235740068,0.7556934385920578
gbt,ABC,invs13,email-Eu,1.6725121109900603,1.0208199256759938,0.030958439760055856,0.4347251858228623
ridge,A,invs13,NDC-classes,4.08325149712881,1.7518528256129329,0.2438506318129009,0.6639874978837416
ridge,AB,invs13,NDC-classes,4.08325149712881,1.3427339236773568,0.11115989856698942,0.5755957967558657
ridge,ABC,invs13,NDC-classes,4.08325149712881,1.7707400053555449,0.2499763662073219,0.6369071306644967
gbt,ABC,invs13,NDC-classes,4.08325149712881,1.419157122663527,0.13594645881267065,0.5554444778317208
ridge,A,invs13,NDC-substances,1.9382074303228396,1.5871761540405813,0.6258489701350292,0.9165923395991586
ridge,AB,invs13,NDC-substances,1.9382074303228396,1.6328497237025443,0.6745307095732328,0.8888510697902514
ridge,ABC,invs13,NDC-substances,1.9382074303228396,1.730545731807204,0.778661208807333,0.8822399377437549
gbt,ABC,invs13,NDC-substances,1.9382074303228396,1.0545937237356626,0.05818939604526132,0.5168421179360763
ridge,A,invs13,DAWN,1.0417909408473682,0.999134298570103,-0.02071505001667042,0.9677583498747153
ridge,AB,invs13,DAWN,1.0417909408473682,0.8884092302928341,-2.670214344173906,0.7943564666045687
ridge,ABC,invs13,DAWN,1.0417909408473682,1.0221979829904952,0.5311673425005735,0.8134078558396105
gbt,ABC,invs13,DAWN,1.0417909408473682,1.0036836312867967,0.08814425356563116,0.5721734882861971
ridge,A,invs13,congress-bills,1.066851977621039,1.012886197386347,0.19275716059432743,0.8121896560963578
ridge,AB,invs13,congress-bills,1.066851977621039,0.9679598134184474,-0.479270587374056,0.32107557547072646
ridge,ABC,invs13,congress-bills,1.066851977621039,1.0422445923740014,0.6319123813131079,0.6508950697339451
gbt,ABC,invs13,congress-bills,1.066851977621039,0.986919705407446,-0.19566054824438725,0.16165309526143423
ridge,A,invs13,tags-math-sx,1.1319030898951705,1.1006538483561012,0.7630893896124459,0.9722006260761987
ridge,AB,invs13,tags-math-sx,1.1319030898951705,1.1521314562715639,1.153357790120533,0.87363180474904
ridge,ABC,invs13,tags-math-sx,1.1319030898951705,1.2120729174881968,1.6077934008728751,0.879664794246672
gbt,ABC,invs13,tags-math-sx,1.1319030898951705,0.9971923270582338,-0.02128587695707198,0.3933905825094041
ridge,A,invs13,tags-ask-ubuntu,1.1923896562998082,1.168670001417263,0.8767103422359575,0.975384588237503
ridge,AB,invs13,tags-ask-ubuntu,1.1923896562998082,1.2278988632282948,1.1845692102757917,0.9089498944368871
ridge,ABC,invs13,tags-ask-ubuntu,1.1923896562998082,1.2606920362127283,1.355021061041254,0.912059006295106
gbt,ABC,invs13,tags-ask-ubuntu,1.1923896562998082,1.0064515162009608,0.03353359180031594,0.4740047009997373
ridge,A,invs13,cs-cocitations,1.498426821066899,1.142076393954716,0.28504965613727784,0.663411842389005
ridge,AB,invs13,cs-cocitations,1.498426821066899,1.1844372955332303,0.3700388657625531,0.6822160718574077
ridge,ABC,invs13,cs-cocitations,1.498426821066899,1.2055901099460529,0.41247802336555744,0.6771631325143583
gbt,ABC,invs13,cs-cocitations,1.498426821066899,1.0831268208227738,0.16677838613266857,0.49638022448402147
ridge,A,invs13,diseasome,3.9900640519565753,2.637661304719661,0.5477010780581917,0.46784805284274356
ridge,AB,invs13,diseasome,3.9900640519565753,2.389425848163071,0.4646809646950164,0.6066130597319749
ridge,ABC,invs13,diseasome,3.9900640519565753,2.495119092338632,0.5000291185602822,0.5860118093228168
gbt,ABC,invs13,diseasome,3.9900640519565753,2.209600512838111,0.40454000042126126,0.5755818183024359
ridge,A,invs13,hospital-lyon,1.0879241574641232,1.0234913845993592,0.2671778186665555,0.9066507559212043
ridge,AB,invs13,hospital-lyon,1.0879241574641232,1.0420801129020696,0.47859557732173974,0.8455155784182871
ridge,ABC,invs13,hospital-lyon,1.0879241574641232,1.054418022142385,0.618920029624279,0.84372940054498
gbt,ABC,invs13,hospital-lyon,1.0879241574641232,1.0659249250485987,0.7497930824699559,0.7918441555694602
ridge,A,invs13,house-committees,6.46048355911533,1.3996377304993572,0.0731872417841514,0.3229699452720179
ridge,AB,invs13,house-committees,6.46048355911533,1.4687839966649068,0.08585027160870272,0.3916715978133792
ridge,ABC,invs13,house-committees,6.46048355911533,1.5678998593102504,0.10400175243861694,0.40275031451093807
gbt,ABC,invs13,house-committees,6.46048355911533,1.3063034839060823,0.05609457122066814,0.25679311046026765
ridge,A,invs13,hypertext-conference,1.1388262015279327,1.069097833987696,0.49772905422174984,0.9484881235224334
ridge,AB,invs13,hypertext-conference,1.1388262015279327,1.0854354969246391,0.6154133440541409,0.9269025061592571
ridge,ABC,invs13,hypertext-conference,1.1388262015279327,1.0878398811820078,0.6327327277937075,0.9151659232321241
gbt,ABC,invs13,hypertext-conference,1.1388262015279327,1.0289994345187001,0.2088902109222175,0.6168975705816899
ridge,A,invs13,math-cocitations,1.8053571194025417,1.1370924795709894,0.17022570021196573,0.5417221294011899
ridge,AB,invs13,math-cocitations,1.8053571194025417,1.1909828969973966,0.23714063288976472,0.5360656533696426
ridge,ABC,invs13,math-cocitations,1.8053571194025417,1.2371660646111087,0.29448558769437777,0.5681732827749162
gbt,ABC,invs13,math-cocitations,1.8053571194025417,1.1919035511423792,0.23828379549775863,0.5096294460989705
ridge,A,invs13,neuro-cocitations,2.1242543379282326,1.0103771245304924,0.009230228588323999,0.44415866619724126
ridge,AB,invs13,neuro-cocitations,2.1242543379282326,1.4157394198756863,0.36979125261087076,0.6582375502006966
ridge,ABC,invs13,neuro-cocitations,2.1242543379282326,1.4587042470750389,0.4080075402869564,0.6682402515707526
gbt,ABC,invs13,neuro-cocitations,2.1242543379282326,1.0397849701370872,0.035387873361825396,0.36783146688413926
ridge,A,invs13,physics-cocitations,1.8439255034952018,1.1229379509754955,0.1456739374107498,0.5442832853862006
ridge,AB,invs13,physics-cocitations,1.8439255034952018,1.2249128036460133,0.2665078880949971,0.6191343212005495
ridge,ABC,invs13,physics-cocitations,1.8439255034952018,1.2524183591083555,0.29910028558556373,0.6172210423138602
gbt,ABC,invs13,physics-cocitations,1.8439255034952018,1.1788912296005971,0.21197514337426848,0.5228568796612856
ridge,A,invs13,plant-pollinator-mpl-014,2.5834026366365537,1.0810418949903295,0.05118211446361984,0.3466416691899866
ridge,AB,invs13,plant-pollinator-mpl-014,2.5834026366365537,1.2739001065939242,0.17298196949813077,0.451653429321049
ridge,ABC,invs13,plant-pollinator-mpl-014,2.5834026366365537,1.2648822279160004,0.1672867164593462,0.4365317711898936
gbt,ABC,invs13,plant-pollinator-mpl-014,2.5834026366365537,0.9231341570855987,-0.04854472332929729,0.1569128058577685
ridge,A,invs13,plant-pollinator-mpl-015,1.4102516667953713,1.0325496429254353,0.07934067198237772,0.6562736080168249
ridge,AB,invs13,plant-pollinator-mpl-015,1.4102516667953713,1.0305154962462546,0.07438238212320383,0.4993157418907726
ridge,ABC,invs13,plant-pollinator-mpl-015,1.4102516667953713,1.1075008118908243,0.26203625869592,0.6052544122734745
gbt,ABC,invs13,plant-pollinator-mpl-015,1.4102516667953713,0.9825106215640218,-0.04263085284355882,0.3970516090067738
ridge,A,invs13,plant-pollinator-mpl-016,3.056933205825239,0.8454161687838716,-0.07515257703961736,-0.021658572156121738
ridge,AB,invs13,plant-pollinator-mpl-016,3.056933205825239,0.758454578196756,-0.11742988110609857,-0.09999818537505044
ridge,ABC,invs13,plant-pollinator-mpl-016,3.056933205825239,0.9805285325056279,-0.009466261441659303,0.038398503393340486
gbt,ABC,invs13,plant-pollinator-mpl-016,3.056933205825239,0.7920953680713702,-0.1010750525781992,-0.12812516625892142
ridge,A,invs13,plant-pollinator-mpl-021,2.745487382389059,1.10290286012015,0.05895365452559519,0.4573865019798758
ridge,AB,invs13,plant-pollinator-mpl-021,2.745487382389059,1.2887027588354583,0.16539951061709143,0.5450660047621457
ridge,ABC,invs13,plant-pollinator-mpl-021,2.745487382389059,1.3278852745034702,0.1878474045768762,0.5410284284924187
gbt,ABC,invs13,plant-pollinator-mpl-021,2.745487382389059,1.077400957497983,0.04434346434062668,0.3761143508146627
ridge,A,invs13,plant-pollinator-mpl-034,5.693354349219635,0.8367146375434786,-0.03479075950949045,-0.24167738763049387
ridge,AB,invs13,plant-pollinator-mpl-034,5.693354349219635,0.6419542629847946,-0.07628781259074072,-0.28295887328961844
ridge,ABC,invs13,plant-pollinator-mpl-034,5.693354349219635,0.8583261378185099,-0.030186057058539866,0.07719994844266422
gbt,ABC,invs13,plant-pollinator-mpl-034,5.693354349219635,0.7851067560941685,-0.045786707739542805,-0.36753199950008
ridge,A,invs13,plant-pollinator-mpl-044,2.6781507980073496,1.1454117332769125,0.08664998011476419,0.5343125384675594
ridge,AB,invs13,plant-pollinator-mpl-044,2.6781507980073496,1.3294608250030249,0.19632373049801569,0.6145835228222174
ridge,ABC,invs13,plant-pollinator-mpl-044,2.6781507980073496,1.378386282804792,0.22547811749342847,0.6265364830154448
gbt,ABC,invs13,plant-pollinator-mpl-044,2.6781507980073496,1.2464869106657706,0.14688007237397926,0.5475532356557195
ridge,A,invs13,plant-pollinator-mpl-049,3.7357043527991034,0.9549568258389692,-0.01646492762090455,0.022564876268296126
ridge,AB,invs13,plant-pollinator-mpl-049,3.7357043527991034,0.937526723360029,-0.02283626758719376,0.013378891956835013
ridge,ABC,invs13,plant-pollinator-mpl-049,3.7357043527991034,1.2609839046184335,0.09539916268781067,0.3311840823482612
gbt,ABC,invs13,plant-pollinator-mpl-049,3.7357043527991034,0.9294865021755893,-0.02577526250315138,-0.04762450194896149
ridge,A,invs13,plant-pollinator-mpl-057,1.8564782392421568,1.0637662476742016,0.07445168452922316,0.6472998680729416
ridge,AB,invs13,plant-pollinator-mpl-057,1.8564782392421568,1.0475196088509273,0.0554825641489437,0.5442077316419845
ridge,ABC,invs13,plant-pollinator-mpl-057,1.8564782392421568,1.1375578359067535,0.16060867585902674,0.5736735575215465
gbt,ABC,invs13,plant-pollinator-mpl-057,1.8564782392421568,1.0621611982906614,0.07257767383052703,0.5469661956824994
ridge,A,invs13,plant-pollinator-mpl-062,1.2434886859657044,1.0495666719492767,0.20356868637526007,0.8091578477238127
ridge,AB,invs13,plant-pollinator-mpl-062,1.2434886859657044,1.0605310467452562,0.24859901192198341,0.739371577567475
ridge,ABC,invs13,plant-pollinator-mpl-062,1.2434886859657044,1.0598554997153518,0.24582456255804205,0.7448473669304833
gbt,ABC,invs13,plant-pollinator-mpl-062,1.2434886859657044,0.980692326418941,-0.07929597839210692,0.14225862263303884
ridge,A,invs13,senate-committees,1.3189930045470284,1.0757670222098943,0.23751938484508092,0.8082841827164796
ridge,AB,invs13,senate-committees,1.3189930045470284,1.1063137108349057,0.3332791293836418,0.7512910825485879
ridge,ABC,invs13,senate-committees,1.3189930045470284,1.146732116390674,0.45998537365743924,0.6721441525650587
gbt,ABC,invs13,senate-committees,1.3189930045470284,0.9819114814839446,-0.056705063303006294,0.48161842143403416
ridge,A,math-cocitations,contact-primary-school,1.1318799492854903,1.030815673162296,0.23366458153230688,0.7631987619029562
ridge,AB,math-cocitations,contact-primary-school,1.1318799492854903,1.0251246138871122,0.19051124923261128,0.5659960492380784
ridge,ABC,math-cocitations,contact-primary-school,1.1318799492854903,1.0268797376365222,0.20381974501926464,0.6529594581261718
gbt,ABC,math-cocitations,contact-primary-school,1.1318799492854903,1.0114183976246445,0.08658175626020466,0.5096609999012908
ridge,A,math-cocitations,contact-high-school,1.3149893580660719,0.9955265362607981,-0.01420195198551288,0.3594305991804282
ridge,AB,math-cocitations,contact-high-school,1.3149893580660719,0.9925107642817452,-0.023776154738166858,0.2522433998881398
ridge,ABC,math-cocitations,contact-high-school,1.3149893580660719,0.9985045720914243,-0.004747550576810372,0.31427243613285
gbt,ABC,math-cocitations,contact-high-school,1.3149893580660719,0.9880122696519015,-0.03805757255324159,0.3281456752901808
ridge,A,math-cocitations,email-Enron,1.80346655331272,1.0256191302958049,0.03188574582249419,0.45981266890087363
ridge,AB,math-cocitations,email-Enron,1.80346655331272,1.3105326814229312,0.38649111172405914,0.6758175576850765
ridge,ABC,math-cocitations,email-Enron,1.80346655331272,1.3325785605357054,0.4139295645406429,0.6833107802668359
gbt,ABC,math-cocitations,email-Enron,1.80346655331272,1.429128901213679,0.5340967828024276,0.6867381074166328
ridge,A,math-cocitations,email-Eu,1.6725121109900603,1.200771563182383,0.2985396989904177,0.7978665829616025
ridge,AB,math-cocitations,email-Eu,1.6725121109900603,1.4419861933789697,0.6572167045858632,0.8243525889833128
ridge,ABC,math-cocitations,email-Eu,1.6725121109900603,1.4682670581741806,0.6962953536774322,0.8122754100576901
gbt,ABC,math-cocitations,email-Eu,1.6725121109900603,1.2724992362448384,0.4051960281334858,0.5394883827079662
ridge,A,math-cocitations,NDC-classes,4.08325149712881,1.7731709047316562,0.250764786930826,0.6842794405645979
ridge,AB,math-cocitations,NDC-classes,4.08325149712881,2.0991768995865665,0.35649926728654596,0.7665465821283595
ridge,ABC,math-cocitations,NDC-classes,4.08325149712881,2.15344271860819,0.37409945950964446,0.7830443767385503
gbt,ABC,math-cocitations,NDC-classes,4.08325149712881,1.9336141013470751,0.3028017994044523,0.752194406980514
ridge,A,math-cocitations,NDC-substances,1.9382074303228396,1.5526892022254446,0.5890906257641371,0.9206880559933177
ridge,AB,math-cocitations,NDC-substances,1.9382074303228396,1.6755168543966128,0.7200079988325884,0.9480903546607226
ridge,ABC,math-cocitations,NDC-substances,1.9382074303228396,1.6763104167287757,0.7208538270647201,0.9478126752801671
gbt,ABC,math-cocitations,NDC-substances,1.9382074303228396,1.4168407788263944,0.4442949025493844,0.7938610523041942
ridge,A,math-cocitations,DAWN,1.0417909408473682,1.0215654098919158,0.5160307342846978,0.9765805075491967
ridge,AB,math-cocitations,DAWN,1.0417909408473682,1.0836453774773414,2.0015193671479374,0.9563880609556059
ridge,ABC,math-cocitations,DAWN,1.0417909408473682,1.065093091143301,1.557588554443856,0.9611726060163696
gbt,ABC,math-cocitations,DAWN,1.0417909408473682,1.0591406980238527,1.4151559363032875,0.2685006292058362
ridge,A,math-cocitations,congress-bills,1.066851977621039,1.0216284558250492,0.32352753941930573,0.8722335502049742
ridge,AB,math-cocitations,congress-bills,1.066851977621039,1.0730537827728768,1.0927692100149031,0.8287678428767016
ridge,ABC,math-cocitations,congress-bills,1.066851977621039,1.0552280011474655,0.8261236707242104,0.8491303736865163
gbt,ABC,math-cocitations,congress-bills,1.066851977621039,1.026689948675,0.3992394783935378,0.32585319036931043
ridge,A,math-cocitations,tags-math-sx,1.1319030898951705,1.090171539739855,0.6836196165800098,0.9679180311162785
ridge,AB,math-cocitations,tags-math-sx,1.1319030898951705,1.1186629599131135,0.8996222909366295,0.9284325307738794
ridge,ABC,math-cocitations,tags-math-sx,1.1319030898951705,1.1156977429554527,0.8771420218237722,0.9469309965052921
gbt,ABC,math-cocitations,tags-math-sx,1.1319030898951705,1.0121607802160348,0.0921948092777779,0.4189731368501634
ridge,A,math-cocitations,tags-ask-ubuntu,1.1923896562998082,1.1465813698973657,0.7618983926502905,0.9710721237431168
ridge,AB,math-cocitations,tags-ask-ubuntu,1.1923896562998082,1.1559088372151467,0.8103805589848758,0.9411229980583415
ridge,ABC,math-cocitations,tags-ask-ubuntu,1.1923896562998082,1.1552723194863987,0.8070720769126586,0.9551337653643324
gbt,ABC,math-cocitations,tags-ask-ubuntu,1.1923896562998082,1.0001585763442549,0.0008242456860973472,0.5584576209691522
ridge,A,math-cocitations,cs-cocitations,1.498426821066899,1.1238423963226751,0.24846655735256465,0.6854727896468321
ridge,AB,math-cocitations,cs-cocitations,1.498426821066899,1.1726953004089675,0.34648075326144684,0.6847790350154954
ridge,ABC,math-cocitations,cs-cocitations,1.498426821066899,1.1754560623186885,0.35201970460401594,0.6931817638235512
gbt,ABC,math-cocitations,cs-cocitations,1.498426821066899,1.0553365627562348,0.11102244184569572,0.5717646108803743
ridge,A,math-cocitations,diseasome,3.9900640519565753,1.837700695507937,0.28016145505638246,0.42044867422084015
ridge,AB,math-cocitations,diseasome,3.9900640519565753,1.5829983840524589,0.19497856029905736,0.6329928743725803
ridge,ABC,math-cocitations,diseasome,3.9900640519565753,1.5648506856135556,0.18890922595585885,0.6489003623540747
gbt,ABC,math-cocitations,diseasome,3.9900640519565753,1.64458863762569,0.21557686605539356,0.615947817301133
ridge,A,math-cocitations,hospital-lyon,1.0879241574641232,1.0262504211911285,0.2985575517381536,0.896442889863036
ridge,AB,math-cocitations,hospital-lyon,1.0879241574641232,1.0625898432864442,0.7118617350639221,0.8309302532485626
ridge,ABC,math-cocitations,hospital-lyon,1.0879241574641232,1.0492339047639299,0.5599587893011019,0.8643775057019896
gbt,ABC,math-cocitations,hospital-lyon,1.0879241574641232,0.9641369255952255,-0.4078864721496843,0.618170597925419
ridge,A,math-cocitations,house-committees,6.46048355911533,1.2331882143241275,0.042704682067004895,0.24148278237081433
ridge,AB,math-cocitations,house-committees,6.46048355911533,1.3598677544427977,0.06590400841736094,0.3239243626365747
ridge,ABC,math-cocitations,house-committees,6.46048355911533,1.3747355182885033,0.06862680094749984,0.342623050583198
gbt,ABC,math-cocitations,house-committees,6.46048355911533,2.0024163622452935,0.18357648208132288,0.4229977830221511
ridge,A,math-cocitations,hypertext-conference,1.1388262015279327,1.0552182426941596,0.3977508718557671,0.9226184534361885
ridge,AB,math-cocitations,hypertext-conference,1.1388262015279327,1.0567181499644445,0.4085550806706501,0.8575891052497003
ridge,ABC,math-cocitations,hypertext-conference,1.1388262015279327,1.0558593638654359,0.40236902868941954,0.8744701247169122
gbt,ABC,math-cocitations,hypertext-conference,1.1388262015279327,1.0082072626884113,0.05911897464658333,0.7162908153673243
ridge,A,math-cocitations,invs13,1.2663198563455473,1.0221362735463824,0.08311912543862586,0.5958632569931087
ridge,AB,math-cocitations,invs13,1.2663198563455473,1.0187615481665473,0.070447425227672,0.5620830530766704
ridge,ABC,math-cocitations,invs13,1.2663198563455473,1.0185015481031303,0.06947115531304862,0.570171474400562
gbt,ABC,math-cocitations,invs13,1.2663198563455473,1.0321580267759423,0.12074963999010853,0.5663644118178629
ridge,A,math-cocitations,neuro-cocitations,2.1242543379282326,0.9533415553574427,-0.04150168077495626,0.4013629923612465
ridge,AB,math-cocitations,neuro-cocitations,2.1242543379282326,1.3369875612597464,0.299743171888262,0.6490460613370038
ridge,ABC,math-cocitations,neuro-cocitations,2.1242543379282326,1.371941168856638,0.33083365241182744,0.675788063470341
